f_data1,f_data2,f_data3,f_data4,f_data5,f_data6,f_data7,f_data8,f_data9,f_data10,f_data11,f_data12,f_data13,f_data14,f_data15,f_data16,f_data17,f_data18,f_data19,f_data20,f_data21,f_data22,f_data23,f_data24,f_data25,f_data26,f_data27,f_data28,f_data29,f_data30,f_data31,f_data32,f_data33,f_data34,f_data35,f_data36,f_data37,f_data38,f_data39,f_data40,f_data41,f_data42,f_data43,f_data44,f_data45,f_data46,f_data47,f_data48,f_data49,f_data50,f_data51,f_data52,f_data53
0.30108,3661.4,4489.2,9.3041,27.265,42.225,2700.3,74.959,120.37,0.34014,80.32,51.97,2628,25.262,48.406,3101.3,22.111,65.382,219.19,338.74,94.678,77.196,31.674,9.0728,26.333,7.0241,19.012,1.6545,32.419,14.007,23.939,1.3321,19.043,2.2716,4.866,2.3257,0.048967,0.86948,0.09731,53.756,43.965,62.971,53.957,29.139,77.25,21.605,41.212,43.897,42.845,44.903,40.736,20.116,3
0.29877,3653.3,4509.8,9.2883,27.072,42.199,2699.8,74.838,120.4,0.34315,80.15,50.207,2627.4,26.275,48.249,3099.9,23.316,65.387,219.72,338.96,94.702,77.007,31.674,9.0728,26.333,7.0241,19.012,1.6545,32.419,14.007,23.939,1.3321,19.043,2.2716,4.866,2.3257,0.048967,0.86948,0.09731,53.756,43.965,63.11,53.712,29.366,77.114,21.714,40.844,38.708,42.481,44.973,41.466,17.285,3
0.30256,3628,4476.2,9.3459,26.813,42.334,2700.3,74.887,120.39,0.35699,80.151,49.168,2628.1,25.998,48.615,3098.7,22.08,65.341,221.6,340.22,94.616,77.388,32.468,8.913,26.413,6.7903,18.751,1.6473,33.069,13.873,23.638,1.2887,19.085,2.2776,4.9424,2.3264,0.048967,0.86948,0.09731,53.756,43.965,62.327,53.964,29.623,76.368,21.658,42.807,35.652,43.329,44.928,40.489,20.206,3
0.30235,3622.3,4469.2,9.385,26.881,42.041,2701.6,75.155,120.39,0.35712,80.278,50.791,2630.6,25.352,49.467,3099.6,23.02,65.362,220.62,339.85,94.848,77.393,32.468,8.913,26.413,6.7903,18.751,1.6473,33.069,13.873,23.638,1.2887,19.085,2.2776,4.9424,2.3264,0.048967,0.86948,0.09731,53.756,43.965,62.425,54.047,29.645,76.856,21.752,42.792,40.427,45.301,45.133,40.722,17.968,3
0.22621,3672.3,4527.7,9.3616,27.239,42.565,2701.7,74.99,120.4,0.34332,80.305,48.091,2629.8,25.257,49.675,3102.5,22.746,65.384,220.49,339.15,94.519,77.567,31.973,8.6826,26.058,6.9243,18.562,1.711,32.689,13.995,24.103,1.2478,18.765,2.3101,4.8184,2.2277,-0.010213,0.86191,0.1216,54.021,43.206,63.591,53.969,22.263,76.591,21.457,41.062,32.483,45.781,45.822,41.186,18.593,3
0.22609,3711.1,4470.4,9.3698,26.62,42.464,2702.1,74.485,120.41,0.34388,80.336,50.284,2631.2,26.928,49.533,3100.8,23.031,65.459,222.4,340.12,94.73,77.149,31.973,8.6826,26.058,6.9243,18.562,1.711,32.689,13.995,24.103,1.2478,18.765,2.3101,4.8184,2.2277,-0.010213,0.86191,0.1216,54.021,43.206,62.923,54.654,22.275,78.733,21.769,40.994,38.935,45.453,46.009,40.872,17.938,3
0.27558,3669.6,4547.2,9.3783,27.196,42.466,2701.1,75.264,120.39,0.35821,80.324,50.013,2629.3,24.634,50.536,3101,23.479,65.52,223.43,339.49,94.486,77.621,32.619,8.9901,26.57,6.9961,19.162,1.648,32.735,13.802,23.698,1.2797,18.463,2.3241,4.9482,2.3645,-0.010213,0.86191,0.1216,54.021,43.206,62.486,54.22,26.762,79.196,21.836,42.672,38.139,47.774,46.272,41.212,16.84,3
0.27237,3658.4,4508.1,9.4451,26.907,42.38,2701.7,75.768,120.39,0.35851,80.293,50.778,2629.4,24.451,48.616,3101.2,22.824,65.561,226.51,339.69,94.697,77.156,32.619,8.9901,26.57,6.9961,19.162,1.648,32.735,13.802,23.698,1.2797,18.463,2.3241,4.9482,2.3645,-0.010213,0.86191,0.1216,54.021,43.206,62.678,54.687,27.077,75.718,21.453,42.636,40.388,43.331,46.352,40.772,18.42,3
0.2072,3644.2,4504.4,9.3381,26.95,42.473,2698,73.65,120.38,0.33688,80.016,51.445,2626.8,24.902,49.328,3097.8,24.252,65.553,228.58,339.82,94.757,76.986,31.929,8.8866,26.527,6.8885,18.468,1.6259,32.964,13.741,23.632,1.3114,19.191,2.24,4.8883,2.2576,-0.010213,0.86191,0.1216,54.021,43.206,62.219,53.245,20.974,78.07,21.833,40.211,42.353,44.978,46.522,40.099,15.066,3
0.21105,3601.4,4456.7,9.3623,26.827,42.299,2699.7,75.116,120.37,0.34124,80.098,51.595,2627.7,24.791,51.212,3097.2,23.391,65.537,227.01,340.33,94.698,77.184,31.929,8.8866,26.527,6.8885,18.468,1.6259,32.964,13.741,23.632,1.3114,19.191,2.24,4.8883,2.2576,0.012068,0.86242,0.085601,53.989,43.07,62.956,53.816,20.596,79.287,21.823,39.679,42.795,49.338,46.88,40.616,17.1,3
0.27771,3657.5,4554.9,9.4201,26.764,42.713,2703.8,74.903,120.42,0.33182,80.297,49.032,2631.7,23.963,49.665,3101.5,22.562,65.567,229.39,339.96,94.674,77.551,32.087,8.8908,26.717,6.9497,18.789,1.723,32.855,13.999,23.94,1.1874,18.967,2.236,4.7692,2.3516,0.012068,0.86242,0.085601,53.989,43.07,62.877,54.337,26.988,78.132,21.923,39.133,35.252,45.758,46.959,41.395,19.033,3
0.27543,3645.3,4539.5,9.3381,27.246,42.427,2703.8,74.345,120.39,0.32831,80.284,50.056,2632.1,24.639,50.552,3103.5,22.285,65.633,230.66,340.18,94.617,77.575,32.087,8.8908,26.717,6.9497,18.789,1.723,32.855,13.999,23.94,1.1874,18.967,2.236,4.7692,2.3516,0.012068,0.86242,0.085601,53.989,43.07,63.086,54.521,27.212,76.265,22.09,39.561,38.265,47.812,47.135,41.061,19.69,3
0.26127,3593,4494.9,9.2955,26.812,42.43,2705.2,74.109,120.4,0.35905,80.5,49.079,2634.7,23.724,50.176,3103.7,22.335,65.705,228.72,339.79,94.489,77.751,31.747,8.8364,26.529,6.8815,19.022,1.6753,32.762,14.013,23.676,1.1426,18.579,2.3014,4.781,2.2331,0.012068,0.86242,0.085601,53.989,43.07,63.416,54.292,25.969,79.344,21.985,42.783,35.389,46.941,47.595,42.159,19.533,3
0.26133,3600,4538.6,9.3044,27.416,42.54,2703.9,75.524,120.37,0.35916,80.309,49.332,2630.9,23.56,48.7,3103.2,22.705,65.802,230.56,339.98,94.672,77.055,31.747,8.8364,26.529,6.8815,19.022,1.6753,32.762,14.013,23.676,1.1426,18.579,2.3014,4.781,2.2331,0.012068,0.86242,0.085601,53.989,43.07,63.295,53.768,25.963,77.686,21.914,42.771,36.134,43.525,47.714,41.036,18.699,3
0.29574,3642.5,4504.7,9.2974,26.66,42.002,2699.9,75.042,120.41,0.36191,79.827,50.797,2627.9,23.939,49.258,3098.1,22.582,65.725,228.52,340.51,94.741,76.811,32.388,8.9639,25.961,6.8022,19.117,1.6776,32.665,13.945,24.177,1.2697,18.547,2.2889,4.8546,2.3901,0.017925,0.85528,0.10155,53.334,43.776,63.131,53.58,29.616,79.207,21.474,43.068,40.445,44.817,48.244,41.545,19.046,3
0.30089,3644.7,4487.6,9.321,27.049,42.712,2699.2,74.64,120.41,0.36204,79.679,50.554,2627.6,27.831,51.306,3097.1,23.409,65.622,234.53,340.45,94.651,76.922,32.388,8.9639,25.961,6.8022,19.117,1.6776,32.665,13.945,24.177,1.2697,18.547,2.2889,4.8546,2.3901,0.017925,0.85528,0.10155,53.334,43.776,63.091,53.785,29.109,75.673,21.744,43.052,39.729,49.557,48.03,41.291,17.123,3
0.2378,3633.8,4490.1,9.3833,27.244,42.573,2701.8,73.848,120.39,0.3573,79.976,50.729,2630.4,25.151,51.066,3099.9,22.579,65.582,235.48,340.7,94.721,77.717,32.356,8.8512,26.473,6.8084,18.7,1.6544,33.105,13.731,23.605,1.2095,18.839,2.2392,4.8337,2.3822,0.017925,0.85528,0.10155,53.334,43.776,64.014,53.473,23.35,75.677,22.159,42.046,40.246,49.001,48.265,41.16,19.038,3
0.23774,3719.2,4492.4,9.2514,26.984,42.584,2704.6,74.9,120.42,0.35593,80.407,49.24,2634.4,25.453,50.568,3102.1,23.175,65.699,234.82,340.75,94.483,77.67,32.356,8.8512,26.473,6.8084,18.7,1.6544,33.105,13.731,23.605,1.2095,18.839,2.2392,4.8337,2.3822,0.017925,0.85528,0.10155,53.334,43.776,62.544,53.446,23.356,76.329,22.213,42.213,35.862,47.848,48.635,41.94,17.591,3
0.23966,3691.3,4523.6,9.5512,26.979,41.837,2706.8,75.464,120.41,0.33078,80.586,50.713,2635,25.026,51.393,3105.6,23.248,65.887,236.43,340.43,94.42,77.855,32.384,8.9867,26.086,7.0167,18.654,1.6685,32.756,13.918,23.864,1.2668,18.555,2.265,4.7065,2.2555,0.017925,0.85528,0.10155,53.334,43.776,63.042,54.074,23.415,76.997,21.889,39.592,40.198,49.758,48.793,41.36,17.365,3
0.2409,3652.7,4554.6,9.2994,26.849,42.564,2704.5,75.515,120.4,0.33162,80.423,47.512,2633.2,25.38,50.985,3104.8,22.769,66.003,236.1,340.3,94.522,77.064,32.384,8.9867,26.086,7.0167,18.654,1.6685,32.756,13.918,23.864,1.2668,18.555,2.265,4.7065,2.2555,0.011215,0.85205,0.096099,54.256,43.911,63.705,53.703,23.293,77.408,21.72,39.49,30.777,48.813,48.981,42.123,18.547,3
0.2336,3641.2,4551.4,9.3011,27.049,42.326,2700.4,75.173,120.38,0.35078,80.037,50.154,2628.5,23.614,48.778,3100.1,22.785,65.987,237.43,340.45,94.582,77.046,32.215,8.897,26.404,6.9577,18.945,1.6196,32.962,13.894,23.747,1.3091,18.437,2.2587,4.874,2.2987,0.011215,0.85205,0.096099,54.256,43.911,62.047,53.872,23.09,77.244,21.684,42.146,38.552,43.706,49.105,40.535,18.532,3
0.23326,3678.2,4535,9.349,26.678,42.274,2702,74.645,120.4,0.35464,80.043,51.403,2630.6,24.711,51.215,3099.1,22.806,65.932,237.17,340.64,94.723,77.506,32.215,8.897,26.404,6.9577,18.945,1.6196,32.962,13.894,23.747,1.3091,18.437,2.2587,4.874,2.2987,0.011215,0.85205,0.096099,54.256,43.911,61.412,54.068,23.123,75.157,22.118,41.675,42.229,49.345,49.373,40.934,18.458,3
0.24883,3649,4534.4,9.3524,26.86,42.597,2703.9,75.184,120.36,0.34789,80.221,49.858,2632.9,25.769,48.868,3101.8,23.706,65.97,238.49,341.05,94.689,77.56,32.514,8.8942,26.292,6.9635,18.595,1.6846,33.121,13.828,23.927,1.4911,18.902,2.2528,4.8919,2.3925,0.011215,0.85205,0.096099,54.256,43.911,62.332,53.355,24.579,77.308,22.138,41.974,37.681,43.915,49.498,40.176,16.306,3
0.25103,3685.5,4486.4,9.2174,26.929,42.259,2704.1,74.851,120.43,0.35147,80.087,48.703,2632.4,23.781,49.69,3103.1,22.773,65.993,240.07,340.97,94.738,77.374,32.514,8.8942,26.292,6.9635,18.595,1.6846,33.121,13.828,23.927,1.4911,18.902,2.2528,4.8919,2.3925,0.011215,0.85205,0.096099,54.256,43.911,61.704,53.929,24.363,79.293,22.099,41.538,34.285,45.817,49.597,41.357,18.535,3
0.22136,3628.3,4564.8,9.3855,27.045,42.293,2705.1,74.413,120.38,0.3432,80.119,48.397,2634,24.186,49.6,3103,22.859,66.009,239.89,340.95,94.664,77.499,31.81,8.7739,26.481,6.7576,18.807,1.6643,32.613,13.812,23.959,1.356,18.596,2.2606,4.857,2.3055,0.033091,0.83302,0.11098,53.124,44.299,62.564,53.851,21.237,76.883,22.302,40.839,33.382,45.608,49.804,40.264,18.322,3
0.21823,3620.7,4533.8,9.4428,26.914,42.327,2706.3,74.333,120.41,0.34121,80.073,50.966,2634.7,23.762,49.719,3102.9,22.564,66.004,240.65,341.36,94.692,77.383,31.81,8.7739,26.481,6.7576,18.807,1.6643,32.613,13.812,23.959,1.356,18.596,2.2606,4.857,2.3055,0.033091,0.83302,0.11098,53.124,44.299,62.695,54.223,21.544,78.494,22.213,41.081,40.942,45.883,49.954,41.598,19.035,3
0.28723,3699.6,4496.9,9.3925,26.939,42.388,2707.6,75.784,120.38,0.34182,80.133,47.941,2636.5,25.841,49.287,3107,22.923,66.024,242.03,341.04,94.542,77.639,31.94,8.9228,26.547,6.7448,18.672,1.6406,33.031,13.627,24.074,1.267,18.997,2.2701,4.7829,2.3645,0.033091,0.83302,0.11098,53.124,44.299,63.164,54.156,28.209,75.892,21.92,40.588,32.04,44.885,50.048,40.277,18.16,3
0.2893,3677,4488.5,9.4045,27.082,42.485,2708.4,73.428,120.44,0.34233,80.088,49.806,2637.6,24.309,51.486,3107.7,22.773,66.051,242.2,340.98,94.449,77.324,31.94,8.9228,26.547,6.7448,18.672,1.6406,33.031,13.627,24.074,1.267,18.997,2.2701,4.7829,2.3645,0.033091,0.83302,0.11098,53.124,44.299,63.552,54.257,28.005,76.375,22.049,40.526,37.53,49.972,50.25,41.819,18.538,3
0.27477,3697.7,4532.4,9.3741,26.906,42.321,2710.8,75.042,120.44,0.32068,80.228,48.266,2639.5,25.715,48.265,3108.9,23.686,66.092,242.91,341.31,94.373,77.526,32.573,8.8704,26.645,6.8935,18.788,1.6975,32.909,13.795,24.351,1.2767,18.917,2.2299,4.8613,2.3573,0.033091,0.83302,0.11098,53.124,44.299,63.431,54.071,27.605,78.237,22.187,38.065,32.998,42.52,50.401,41.716,16.343,3
0.27968,3682.4,4515.4,9.3946,26.543,42.242,2709.3,75.333,120.4,0.32336,80.083,49.237,2638.4,23.325,50.235,3108.3,23.378,66.13,239.93,341.59,94.341,76.795,32.573,8.8704,26.645,6.8935,18.788,1.6975,32.909,13.795,24.351,1.2767,18.917,2.2299,4.8613,2.3573,-0.0034605,0.84955,0.073933,54.742,43.885,63.695,54.274,27.123,77.344,21.869,37.738,35.855,47.078,50.404,41.243,17.13,3
0.21689,3670.3,4497.2,9.4543,27.184,42.394,2707.3,74.288,120.42,0.33806,79.95,49.649,2635.1,25.643,49.823,3104,23.654,66.083,242.9,342.12,94.565,77.301,31.876,8.877,26.399,6.8314,18.953,1.6439,33.16,13.735,24.112,1.1557,19.073,2.2503,4.8457,2.403,-0.0034605,0.84955,0.073933,54.742,43.885,62.658,54.213,21.107,77.246,22.341,40.262,37.066,46.126,50.151,41.285,16.451,3
0.21648,3631.7,4488.7,9.5,26.841,42.914,2706,75.196,120.37,0.34292,79.952,50.894,2634.4,26.671,51.01,3103.5,22.729,66.046,243.19,341.59,94.573,77.188,31.876,8.877,26.399,6.8314,18.953,1.6439,33.16,13.735,24.112,1.1557,19.073,2.2503,4.8457,2.403,-0.0034605,0.84955,0.073933,54.742,43.885,63.322,54.315,21.148,77.699,22.141,39.67,40.73,48.871,50.135,40.54,18.661,3
0.28326,3644.7,4508.1,9.347,26.951,42.534,2709.7,75.841,120.41,0.33261,80.109,50.642,2638.4,23.71,49.353,3106.7,23.33,66.043,241.43,341.91,94.534,77.751,31.931,8.8797,26.56,6.9468,18.555,1.6847,32.859,13.703,23.851,1.3178,18.502,2.2702,4.8521,2.2158,-0.0034605,0.84955,0.073933,54.742,43.885,63.662,53.663,27.766,76.448,22.597,39.229,39.988,45.037,50.303,41.554,17.186,3
0.28255,3671.5,4467.7,9.327,26.568,42.455,2711.4,74.618,120.41,0.33407,80.3,49.4,2641,25.334,50.6,3108.9,23.173,66.111,241.45,341.72,94.411,77.552,31.931,8.8797,26.56,6.9468,18.555,1.6847,32.859,13.703,23.851,1.3178,18.502,2.2702,4.8521,2.2158,-0.0034605,0.84955,0.073933,54.742,43.885,63.201,54.147,27.836,78.239,22.304,39.051,36.334,47.923,50.306,41.302,17.55,3
0.27966,3633.4,4513.8,9.373,26.717,42.518,2711.3,75.36,120.39,0.32761,80.135,50.785,2638.9,24.986,49.607,3108.2,22.598,66.161,242.63,342.27,94.578,76.96,32.593,8.8576,26.042,6.7377,18.459,1.6388,32.762,13.923,24.116,1.337,18.509,2.2916,4.896,2.2131,0.018607,0.81318,0.095864,53.918,44.834,62.837,54.576,27.652,75.978,22.268,38.839,40.41,45.624,50.638,41.483,18.953,3
0.28119,3655.9,4545.9,9.3662,26.402,42.356,2710.1,74.94,120.38,0.32811,79.826,49.236,2638.5,25.026,50.236,3105.8,22.413,66.116,243.67,342.68,94.529,77.143,32.593,8.8576,26.042,6.7377,18.459,1.6388,32.762,13.923,24.116,1.337,18.509,2.2916,4.896,2.2131,0.018607,0.81318,0.095864,53.918,44.834,62.449,54.191,27.502,75.845,22.045,38.778,35.851,47.08,50.742,41.285,19.401,3
0.21581,3692.2,4601.7,9.3744,26.751,42.227,2708.7,75.448,120.41,0.35155,79.846,50.939,2638.1,25.994,50.48,3105.1,22.141,66.074,242.43,342.81,94.57,77.2,31.892,8.8763,26.088,6.912,18.808,1.6624,32.779,13.475,23.838,1.3175,19.072,2.2515,4.7837,2.2237,0.018607,0.81318,0.095864,53.918,44.834,63.696,53.804,21.192,77.011,22.672,41.789,40.863,47.644,51.052,41.914,20.054,3
0.21498,3711.6,4557.7,9.3768,27.027,42.233,2710.7,74.734,120.39,0.35164,80.16,50.735,2641,22.382,49.402,3106.3,23.183,66.103,244.93,342.4,94.445,77.634,31.892,8.8763,26.088,6.912,18.808,1.6624,32.779,13.475,23.838,1.3175,19.072,2.2515,4.7837,2.2237,0.018607,0.81318,0.095864,53.918,44.834,63.363,54.331,21.273,76.073,22.656,41.779,40.264,45.15,51.025,40.385,17.534,3
0.28198,3677.3,4537.8,9.4052,26.868,42.204,2710,74.553,120.42,0.2998,80.068,49.591,2639.5,24.707,51.074,3107.2,22.923,66.193,244.37,341.66,94.499,77.299,31.872,8.9185,26.656,6.8748,18.999,1.6742,33.032,13.953,24.072,1.4202,18.623,2.2208,4.745,2.2919,0.018607,0.81318,0.095864,53.918,44.834,62.479,53.736,27.897,78.381,22.363,35.916,36.897,49.02,51.266,42.022,18.174,3
0.28015,3609.5,4530,9.3973,26.984,42.368,2709.1,74.857,120.38,0.30228,79.921,49.552,2638.5,26.538,51.606,3106.6,23.512,66.166,242.4,342.3,94.513,77.193,31.872,8.9185,26.656,6.8748,18.999,1.6742,33.032,13.953,24.072,1.4202,18.623,2.2208,4.745,2.2919,0.015541,0.84139,0.10324,53.214,44.094,63.644,53.829,28.077,76.389,22.363,35.614,36.782,50.251,50.697,40.706,16.793,3
0.28886,3640.1,4473.6,9.3733,26.905,42.324,2710.3,75.063,120.41,0.35498,79.985,49.924,2639.1,25.046,52.011,3106,22.404,66.159,242.61,342.05,94.598,77.275,32.171,8.7777,26.596,6.9587,19.296,1.6551,33.237,13.72,23.88,1.1685,18.514,2.2084,4.7922,2.272,0.015541,0.84139,0.10324,53.214,44.094,63.433,54.013,28.228,77.163,22.664,41.825,37.876,51.189,50.464,41.537,19.418,3
0.28863,3647.3,4506.8,9.3825,26.976,42.356,2708.1,74.807,120.37,0.35599,79.863,50.667,2636.4,26.933,52.076,3105.5,22.048,66.118,241.47,342.01,94.483,76.8,32.171,8.7777,26.596,6.9587,19.296,1.6551,33.237,13.72,23.88,1.1685,18.514,2.2084,4.7922,2.272,0.015541,0.84139,0.10324,53.214,44.094,63.31,53.615,28.25,75.384,22.273,41.702,40.062,51.337,50.354,40.453,20.305,3
0.26007,3631.6,4457.6,9.3109,26.912,42.388,2709.6,75.304,120.41,0.33133,80.001,48.39,2638.6,23.563,48.846,3103.9,21.759,66.06,243.41,343.02,94.676,77.787,32.196,8.9493,26.539,6.8428,18.318,1.6589,32.904,13.902,23.789,1.1156,18.308,2.3255,4.7592,2.271,0.015541,0.84139,0.10324,53.214,44.094,62.812,53.414,25.726,76.403,22.859,38.486,33.363,43.864,49.971,41.727,20.923,3
0.26131,3638.8,4450.6,9.3283,27.064,42.518,2709,75.157,120.39,0.3274,79.995,50.512,2637.5,25.253,48.662,3104.9,22.892,66.07,240.42,342.87,94.699,77.372,32.196,8.9493,26.539,6.8428,18.318,1.6589,32.904,13.902,23.789,1.1156,18.308,2.3255,4.7592,2.271,0.015541,0.84139,0.10324,53.214,44.094,62.688,53.498,25.604,75.972,22.67,38.965,39.608,43.438,50.026,40.61,18.256,3
0.2597,3680.6,4601.4,9.2491,27.146,42.113,2709,74.499,120.39,0.34877,79.961,50.785,2638.6,23.442,47.898,3104.8,22.96,66.072,242.51,342.99,94.527,77.436,32.422,8.9164,26.7,6.773,18.507,1.6945,32.934,13.706,24.382,1.1583,18.82,2.2408,4.7906,2.2639,0.016894,0.81351,0.10828,53.702,44.456,62.967,54.089,25.283,76.813,22.76,41.21,40.41,41.669,50.334,41.781,18.086,3
0.25704,3684,4603.4,9.2715,26.672,42.312,2708.6,74.781,120.38,0.35013,79.944,50.106,2637.7,25.008,49.985,3105.5,22.876,66.078,242.32,343.02,94.501,77.414,32.422,8.9164,26.7,6.773,18.507,1.6945,32.934,13.706,24.382,1.1583,18.82,2.2408,4.7906,2.2639,0.016894,0.81351,0.10828,53.702,44.456,62.909,54.065,25.544,76.299,22.407,41.045,38.413,46.5,50.448,40.681,18.292,3
0.23407,3693.7,4575.2,9.2554,27.227,42.226,2708.6,75.535,120.43,0.32595,80.008,50.849,2637.2,24.286,49.879,3105.2,22.103,66.104,242.14,342.8,94.574,77.328,32.426,8.9117,26.402,6.893,18.641,1.6684,33.362,13.708,24.14,1.2832,18.62,2.2855,4.864,2.2595,0.016894,0.81351,0.10828,53.702,44.456,63.423,53.999,23.267,76.159,22.661,38.733,40.599,46.255,50.558,41.897,20.128,3
0.23611,3689.5,4551.2,9.315,26.65,42.341,2706.6,75.197,120.4,0.32554,79.915,50.179,2636.1,24.231,49.08,3104.3,23.986,66.105,243.73,342.62,94.35,77.328,32.426,8.9117,26.402,6.893,18.641,1.6684,33.362,13.708,24.14,1.2832,18.62,2.2855,4.864,2.2595,0.016894,0.81351,0.10828,53.702,44.456,63.496,54.286,23.066,75.98,22.178,38.782,38.628,44.405,50.512,40.959,15.665,3
0.23335,3669.9,4560.4,9.2941,27.075,42.43,2706.2,74.806,120.42,0.3282,79.926,50.858,2635.1,25.507,48.66,3102.5,24.287,66.116,242.3,342.37,94.645,77.137,31.439,8.9101,26.72,6.9623,18.666,1.6309,33.143,13.749,24.3,1.0928,18.072,2.2233,4.8439,2.2555,0.016894,0.81351,0.10828,53.702,44.456,62.826,53.882,22.779,76.7,22.436,38.349,40.624,43.433,50.735,41.282,14.961,3
0.23201,3666.3,4579.5,9.3183,26.988,42.363,2706.3,76.001,120.4,0.32406,79.97,51.251,2634.9,24.959,49.247,3102.6,23.486,66.091,244.34,342.08,94.54,77.269,31.439,8.9101,26.72,6.9623,18.666,1.6309,33.143,13.749,24.3,1.0928,18.072,2.2233,4.8439,2.2555,0.020022,0.83608,0.1054,54.043,43.931,62.889,53.654,22.91,74.013,22.527,38.854,41.783,44.791,49.919,41.085,16.858,3
0.32999,3640.3,4539.6,9.3154,26.516,41.948,2709.3,75.71,120.41,0.33426,80.16,49.24,2638.5,25.278,48.986,3105.3,22.243,66.129,239.24,342.31,94.617,77.567,32.518,8.803,26.365,6.9773,18.469,1.6316,33.185,13.78,23.83,1.2971,18.854,2.3175,4.8123,2.1983,0.020022,0.83608,0.1054,54.043,43.931,62.685,54.09,32.58,76.277,22.393,38.571,35.864,44.188,50.151,41.185,19.776,3
0.33171,3643.9,4541.3,9.3681,27.296,42.335,2711.2,74.911,120.4,0.32694,80.233,49.857,2640.3,22.932,49.305,3106.5,21.469,66.169,241.45,342.52,94.587,77.549,32.518,8.803,26.365,6.9773,18.469,1.6316,33.185,13.78,23.83,1.2971,18.854,2.3175,4.8123,2.1983,0.020022,0.83608,0.1054,54.043,43.931,62.624,54.069,32.411,75.815,22.747,39.465,37.678,44.925,49.729,41.54,21.605,3
0.22705,3634.8,4552.6,9.3393,26.924,42.12,2709.7,74.574,120.41,0.33615,80.152,48.9,2639.3,23.671,49.161,3104.6,22.861,66.145,237.67,342.81,94.613,77.558,32.085,8.9172,26.27,6.9278,18.726,1.6629,33.095,13.754,24.113,1.0547,18.375,2.2263,4.8713,2.3266,0.020022,0.83608,0.1054,54.043,43.931,62.566,54.453,22.604,76.881,22.868,39.085,34.861,44.593,49.84,40.982,18.293,3
0.22799,3642.4,4545.8,9.3704,26.97,42.446,2708.3,75.211,120.39,0.33385,80.102,48.71,2637,25.871,51.214,3104.3,22.958,66.159,237.97,342.75,94.678,77.264,32.085,8.9172,26.27,6.9278,18.726,1.6629,33.095,13.754,24.113,1.0547,18.375,2.2263,4.8713,2.3266,0.020022,0.83608,0.1054,54.043,43.931,62.435,54.534,22.511,78.42,22.279,39.365,34.303,49.343,49.589,40.804,18.077,3
0.26887,3655.7,4513.9,9.3385,26.686,42.551,2708.6,76.02,120.4,0.32842,80.067,50.848,2637.1,23.617,51.106,3104,22.088,66.119,239.22,342.49,94.667,77.364,32.218,8.7191,26.053,6.8953,18.423,1.6747,33.681,13.87,23.704,1.3486,18.73,2.2907,4.8017,2.335,0.0086233,0.83467,0.092496,53.402,43.312,62.573,54.315,26.5,74.966,22.483,39.235,40.596,49.094,49.816,41.531,20.138,3
0.26892,3651,4528.7,9.2716,27.099,42.229,2707.2,75.615,120.41,0.33067,79.991,51.789,2636.2,24.997,49.229,3103,21.982,66.103,240.09,342.88,94.639,77.35,32.218,8.7191,26.053,6.8953,18.423,1.6747,33.681,13.87,23.704,1.3486,18.73,2.2907,4.8017,2.335,0.0086233,0.83467,0.092496,53.402,43.312,62.654,54.138,26.495,77.035,22.741,38.961,43.365,44.749,49.759,41.251,20.396,3
0.25792,3638.1,4578.1,9.2984,26.704,42.298,2706.8,74.996,120.39,0.3427,80.023,50.156,2636.3,25.745,46.979,3102.4,21.66,66.082,239.07,342.68,94.657,77.234,32.393,9.0663,26.324,6.8337,18.981,1.7204,33.111,13.666,23.998,1.299,18.636,2.2676,4.8617,2.2545,0.0086233,0.83467,0.092496,53.402,43.312,63.134,54.324,25.103,75.997,22.774,40.574,38.559,39.542,49.875,41.104,21.166,3
0.25694,3664.7,4539.4,9.214,26.975,42.143,2705.6,74.99,120.39,0.34393,79.93,49.096,2635,24.062,51.954,3101.6,22.822,66.055,241.8,342.22,94.651,77.161,32.393,9.0663,26.324,6.8337,18.981,1.7204,33.111,13.666,23.998,1.299,18.636,2.2676,4.8617,2.2545,0.0086233,0.83467,0.092496,53.402,43.312,62.676,54.787,25.2,75.884,22.525,40.424,35.439,51.056,49.656,41.21,18.428,3
0.23666,3672.7,4496.9,9.3109,26.674,42.201,2705.7,75.458,120.39,0.31768,79.985,51.114,2634.4,26.761,50.153,3099.9,23.198,66.044,237.07,342.56,94.643,77.147,32.401,8.9093,26.134,6.8573,18.503,1.6333,32.706,13.865,24.226,1.2472,18.67,2.2556,4.856,2.2433,0.0086233,0.83467,0.092496,53.402,43.312,63.095,53.939,23.636,76.13,22.643,38.101,41.379,46.889,50.101,40.833,17.531,3
0.23804,3685.4,4531.3,9.2,26.702,42.377,2701.9,75.371,120.4,0.31735,79.888,50.648,2630.8,24.752,48.985,3098.6,22.168,66.057,240.76,342.08,94.628,76.945,32.401,8.9093,26.134,6.8573,18.503,1.6333,32.706,13.865,24.226,1.2472,18.67,2.2556,4.856,2.2433,0.0087158,0.83612,0.090617,55.643,44.252,62.876,53.527,23.5,77.018,22.139,38.142,40.007,44.186,49.759,40.851,20.003,3
